timestamp,market,side,quantity,price,fx_rate,cost
2026-03-06 11:12:45.366545,SSE,BUY,1620.0,49.36630994786911,7.228418016408924,106.40701062757
2026-03-06 11:12:45.368012,SSE,BUY,1612.0,49.61757191372728,7.239792832420666,116.54313582828311
2026-03-06 11:12:45.370105,SSE,SELL,3232.0,49.31668583158723,7.242103923700138,431.7220229500006
2026-03-06 11:12:45.374339,SSE,BUY,1646.0,48.535070827611506,7.251527529543912,99.4560771636859
2026-03-06 11:12:45.374541,SSE,BUY,1644.0,48.59151231476915,7.251886181887919,103.46586260523655
2026-03-06 11:12:45.374893,SSE,SELL,3290.0,48.14646614780483,7.252369154704471,618.63773985331
